#x pdf cdf
#  x      p(x)     cdf(x) 
         0.8268          0.99781           0.39766  
          0.828          0.99761           0.39883  
         0.8292           0.9974               0.4  
         0.8304          0.99719           0.40117  
         0.8316          0.99696           0.40234  
         0.8328          0.99673           0.40351  
          0.834          0.99649           0.40468  
         0.8352          0.99625           0.40585  
         0.8364          0.99599           0.40702  
         0.8376          0.99573           0.40819  
         0.8388          0.99545           0.40936  
           0.84          0.99517           0.41052  
         0.8412          0.99488           0.41169  
         0.8424          0.99459           0.41286  
         0.8436          0.99428           0.41402  
         0.8448          0.99397           0.41519  
          0.846          0.99365           0.41636  
         0.8472          0.99332           0.41752  
         0.8484          0.99299           0.41869  
         0.8496          0.99264           0.41985  
         0.8508          0.99229           0.42102  
          0.852          0.99193           0.42218  
         0.8532          0.99157           0.42334  
         0.8544          0.99119           0.42451  
         0.8556          0.99081           0.42567  
         0.8568          0.99042           0.42683  
          0.858          0.99002           0.42799  
         0.8592          0.98961           0.42915  
         0.8604           0.9892           0.43032  
         0.8616          0.98878           0.43148  
         0.8628          0.98835           0.43264  
          0.864          0.98792           0.43379  
         0.8652          0.98748           0.43495  
         0.8664          0.98703           0.43611  
         0.8676          0.98657           0.43727  
         0.8688           0.9861           0.43843  
           0.87          0.98563           0.43958  
         0.8712          0.98515           0.44074  
         0.8724          0.98466           0.44189  
         0.8736          0.98417           0.44305  
         0.8748          0.98367            0.4442  
          0.876          0.98316           0.44536  
         0.8772          0.98265           0.44651  
         0.8784          0.98212           0.44766  
         0.8796          0.98159           0.44882  
         0.8808          0.98106           0.44997  
          0.882          0.98051           0.45112  
         0.8832          0.97996           0.45227  
         0.8844          0.97941           0.45342  
         0.8856          0.97884           0.45457  
         0.8868          0.97827           0.45571  
          0.888          0.97769           0.45686  
         0.8892          0.97711           0.45801  
         0.8904          0.97652           0.45915  
         0.8916          0.97592            0.4603  
         0.8928          0.97531           0.46144  
          0.894           0.9747           0.46259  
         0.8952          0.97408           0.46373  
         0.8964          0.97346           0.46487  
         0.8976          0.97283           0.46601  
         0.8988          0.97219           0.46716  
            0.9          0.97155            0.4683  
         0.9012          0.97089           0.46944  
         0.9024          0.97024           0.47057  
         0.9036          0.96957           0.47171  
         0.9048           0.9689           0.47285  
          0.906          0.96823           0.47399  
         0.9072          0.96754           0.47512  
         0.9084          0.96685           0.47626  
         0.9096          0.96616           0.47739  
         0.9108          0.96546           0.47852  
          0.912          0.96475           0.47965  
         0.9132          0.96404           0.48079  
         0.9144          0.96332           0.48192  
         0.9156          0.96259           0.48305  
         0.9168          0.96186           0.48418  
          0.918          0.96112            0.4853  
         0.9192          0.96037           0.48643  
         0.9204          0.95962           0.48756  
         0.9216          0.95887           0.48868  
         0.9228          0.95811           0.48981  
          0.924          0.95734           0.49093  
         0.9252          0.95656           0.49205  
         0.9264          0.95579           0.49317  
         0.9276            0.955            0.4943  
         0.9288          0.95421           0.49542  
           0.93          0.95341           0.49653  
         0.9312          0.95261           0.49765  
         0.9324           0.9518           0.49877  
         0.9336          0.95099           0.49989  
         0.9348          0.95017             0.501  
          0.936          0.94934           0.50212  
         0.9372          0.94851           0.50323  
         0.9384          0.94768           0.50434  
         0.9396          0.94684           0.50545  
         0.9408          0.94599           0.50656  
          0.942          0.94514           0.50767  
         0.9432          0.94428           0.50878  
         0.9444          0.94342           0.50989  
         0.9456          0.94255           0.51099  
         0.9468          0.94168            0.5121  
          0.948           0.9408            0.5132  
         0.9492          0.93991           0.51431  
         0.9504          0.93902           0.51541  
         0.9516          0.93813           0.51651  
         0.9528          0.93723           0.51761  
          0.954          0.93633           0.51871  
